Core	Average	Leaves
group1	0.03297815877020175	otu27;otu66;otu58;otu14
group2	0.018369468880584234	otu55;otu11;otu26;otu91
group3	0.05324557172499111	otu29;otu42;otu69;otu74
group4	0.0661758031049134	otu92;otu35;otu76;otu56
group5	0.03040325385020802	otu17;otu79;otu3;otu4
group6	0.021815283628137214	otu12;otu53;otu90;otu61
group7	0.05659526813046024	otu41;otu78;otu24;otu67
group8	0.02311562978972879	otu68;otu81;otu22;otu39
group9	0.04614234637353144	otu62;otu6;otu16;otu95
group10	0.05703097783800514	otu18;otu23;otu82;otu83
group11	0.07959509238671776	otu28;otu57;otu25;otu63
group12	0.024336524507846242	otu19;otu72;otu93;otu31
group13	0.07091226578361498	otu40;otu65;otu20;otu99
group14	0.0325954547898538	otu94;otu45;otu88;otu34
group15	0.006810227490210432	otu44;otu9;otu60;otu47
group16	0.05109132273164908	otu50;otu13;otu52;otu48
group17	0.06681468825439164	otu36;otu87;otu75;otu70
group18	0.031093529811691042	otu96;otu80;otu32;otu86
group19	0.02840492644026709	otu98;otu37;otu97;otu1
group20	0.04357340338167392	otu15;otu2;otu10;otu46
group21	0.056621302747669786	otu38;otu54;otu7;otu77
group22	0.030898041582032753	otu43;otu59;otu49;otu71
group23	0.011064910865823193	otu5;otu84;otu30;otu89
group24	0.039037598152018425	otu85;otu8;otu21;otu64
group25	0.02127894898377873	otu33;otu73;otu51;otu100
100		
