Core	Average	Leaves
group1	0.0038646804506733494	otu804;otu57;otu430;otu997;otu970;otu213;otu648;otu738;otu346;otu128
group2	0.007016288507896974	otu64;otu447;otu841;otu185;otu620;otu470;otu472;otu14;otu896;otu670
group3	0.008809410991783171	otu455;otu656;otu438;otu721;otu205;otu368;otu3;otu753;otu690;otu204
group4	0.0009931279202485927	otu445;otu268;otu43;otu381;otu492;otu67;otu800;otu694;otu612;otu990
group5	0.0011181074580241556	otu360;otu593;otu450;otu895;otu555;otu995;otu636;otu766;otu878;otu280
group6	0.008011347267060515	otu234;otu892;otu618;otu293;otu250;otu638;otu600;otu392;otu190;otu879
group7	0.016357199205337826	otu575;otu109;otu713;otu619;otu797;otu925;otu191;otu143;otu667;otu748
group8	0.006342100632238885	otu471;otu319;otu548;otu782;otu130;otu951;otu2;otu271;otu605;otu573
group9	0.020004416538097883	otu161;otu616;otu829;otu36;otu683;otu882;otu201;otu6;otu984;otu765
group10	0.0022998735811277514	otu592;otu675;otu248;otu282;otu809;otu517;otu581;otu707;otu259;otu48
group11	0.011915795887643197	otu176;otu708;otu520;otu943;otu903;otu468;otu305;otu622;otu834;otu921
group12	0.004233806259868773	otu544;otu860;otu77;otu940;otu567;otu629;otu866;otu170;otu669;otu574
group13	0.010295901442245046	otu273;otu751;otu881;otu63;otu624;otu982;otu653;otu66;otu304;otu666
group14	0.011403542408139967	otu89;otu583;otu386;otu975;otu246;otu317;otu566;otu35;otu482;otu62
group15	0.014098397416494025	otu443;otu744;otu433;otu291;otu843;otu725;otu894;otu258;otu661;otu40
group16	0.019927471616723823	otu90;otu740;otu803;otu935;otu533;otu494;otu904;otu203;otu604;otu458
group17	0.011991278148951057	otu662;otu314;otu95;otu84;otu977;otu625;otu180;otu505;otu747;otu611
group18	0.01551058156376048	otu452;otu524;otu727;otu164;otu320;otu853;otu428;otu550;otu341;otu237
group19	0.0034847306283478734	otu469;otu400;otu499;otu245;otu401;otu595;otu862;otu17;otu525;otu934
group20	0.0035251730029466654	otu105;otu326;otu697;otu761;otu434;otu196;otu654;otu41;otu239;otu384
group21	0.005240170071138945	otu572;otu221;otu827;otu290;otu814;otu806;otu148;otu222;otu414;otu679
group22	0.011119675874909815	otu137;otu513;otu136;otu685;otu288;otu922;otu687;otu13;otu864;otu16
group23	0.006906704261700649	otu684;otu518;otu274;otu821;otu321;otu467;otu269;otu888;otu393;otu380
group24	0.012103213892688043	otu224;otu531;otu545;otu463;otu121;otu354;otu496;otu996;otu784;otu772
group25	0.0009721833564325737	otu149;otu363;otu893;otu431;otu199;otu779;otu27;otu439;otu998;otu588
group26	0.006970718148823322	otu309;otu156;otu21;otu352;otu114;otu771;otu231;otu421;otu411;otu577
group27	0.012814197741130184	otu802;otu813;otu973;otu294;otu71;otu856;otu217;otu46;otu446;otu227
group28	0.00984653542986914	otu18;otu266;otu876;otu902;otu379;otu754;otu565;otu863;otu552;otu422
group29	0.00612386308291724	otu322;otu578;otu385;otu7;otu135;otu423;otu117;otu255;otu538;otu485
group30	0.01598061971261609	otu133;otu539;otu816;otu498;otu880;otu479;otu756;otu723;otu126;otu763
group31	0.005880800661349029	otu263;otu61;otu328;otu760;otu394;otu961;otu181;otu602;otu59;otu459
group32	0.0005785052599072404	otu931;otu845;otu673;otu615;otu937;otu345;otu582;otu818;otu711;otu383
group33	0.006314906571197618	otu118;otu650;otu278;otu9;otu141;otu493;otu480;otu330;otu798;otu950
group34	0.013083749748102568	otu890;otu981;otu631;otu929;otu81;otu142;otu840;otu96;otu701;otu719
group35	0.0164786948788806	otu242;otu910;otu478;otu633;otu206;otu25;otu978;otu561;otu511;otu601
group36	0.011164359222690637	otu45;otu722;otu906;otu594;otu192;otu854;otu626;otu663;otu606;otu216
group37	0.006351541086782362	otu87;otu939;otu974;otu390;otu144;otu318;otu391;otu917;otu122;otu388
group38	0.004742270114721122	otu634;otu828;otu649;otu174;otu86;otu378;otu132;otu955;otu793;otu210
group39	0.003412449018971496	otu166;otu696;otu241;otu22;otu153;otu643;otu912;otu131;otu530;otu398
group40	0.01692818671932016	otu724;otu72;otu639;otu796;otu553;otu175;otu959;otu632;otu976;otu789
group41	0.011810438143098923	otu660;otu316;otu187;otu830;otu985;otu208;otu339;otu113;otu5;otu736
group42	0.004037517669986715	otu579;otu32;otu236;otu233;otu37;otu333;otu475;otu979;otu614;otu741
group43	0.010744487796830746	otu172;otu768;otu949;otu253;otu710;otu714;otu308;otu195;otu704;otu537
group44	0.00021010438517367577	otu591;otu835;otu1000;otu757;otu536;otu488;otu372;otu920;otu558;otu870
group45	0.015746166363248233	otu529;otu336;otu824;otu770;otu509;otu127;otu442;otu938;otu693;otu74
group46	0.004083697374228934	otu718;otu815;otu999;otu580;otu617;otu859;otu980;otu272;otu409;otu486
group47	0.01979369116494168	otu165;otu358;otu992;otu908;otu139;otu812;otu570;otu99;otu93;otu75
group48	0.008791287495437972	otu103;otu733;otu140;otu507;otu646;otu209;otu83;otu700;otu375;otu905
group49	0.019535921791091905	otu85;otu786;otu790;otu111;otu587;otu68;otu406;otu462;otu549;otu387
