Core	Average	Leaves
group1	0.025909293853611366	otu658;otu839;otu599;otu175;otu857;otu79;otu581;otu913;otu680;otu627
group2	0.001960896797067663	otu260;otu511;otu14;otu686;otu32;otu970;otu235;otu380;otu464;otu404
group3	0.0022248503445836377	otu376;otu510;otu535;otu710;otu374;otu725;otu657;otu267;otu537;otu781
group4	0.018001854693498773	otu46;otu865;otu902;otu237;otu990;otu158;otu181;otu33;otu452;otu526
group5	0.0035676583181813836	otu72;otu643;otu105;otu955;otu721;otu819;otu546;otu304;otu373;otu788
group6	0.001299989580295362	otu524;otu356;otu821;otu570;otu980;otu671;otu112;otu677;otu709;otu448
group7	0.025941728161205584	otu127;otu696;otu778;otu691;otu159;otu518;otu758;otu63;otu161;otu141
group8	0.013992373122804005	otu34;otu483;otu400;otu786;otu427;otu122;otu878;otu369;otu822;otu679
group9	0.027716147116013855	otu615;otu216;otu140;otu920;otu278;otu207;otu307;otu907;otu753;otu245
group10	0.008300240990466657	otu541;otu763;otu213;otu162;otu50;otu396;otu117;otu820;otu80;otu390
group11	0.0037282712797618678	otu443;otu31;otu280;otu64;otu971;otu807;otu328;otu454;otu607;otu157
group12	0.002708117072831851	otu424;otu319;otu60;otu993;otu24;otu795;otu588;otu76;otu377;otu263
group13	0.014943146929165358	otu66;otu965;otu653;otu169;otu223;otu349;otu626;otu734;otu825;otu205
group14	0.011539217766105782	otu320;otu293;otu199;otu614;otu910;otu183;otu578;otu240;otu273;otu897
group15	0.0015957462360392301	otu222;otu243;otu402;otu133;otu548;otu89;otu302;otu167;otu251;otu801
group16	0.0007510919340426668	otu82;otu229;otu642;otu7;otu405;otu432;otu106;otu9;otu340;otu308
group17	0.0010941778610647343	otu601;otu566;otu670;otu817;otu634;otu579;otu480;otu471;otu351;otu247
group18	0.007260198312563988	otu336;otu905;otu134;otu606;otu882;otu381;otu315;otu997;otu22;otu941
group19	0.007872118741535266	otu684;otu496;otu497;otu699;otu20;otu491;otu836;otu209;otu953;otu440
group20	0.01121874481156355	otu170;otu51;otu160;otu457;otu331;otu616;otu944;otu604;otu414;otu494
group21	0.0010947050996554955	otu512;otu408;otu274;otu173;otu522;otu196;otu867;otu241;otu669;otu650
group22	0.005517468289859464	otu271;otu644;otu62;otu562;otu287;otu774;otu887;otu875;otu702;otu128
